DATE,PARTY NAME,TYPE,GM,NECK,Quantity
28/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,200
29/11/2019,AGRAWAL AQWA PRODUCTS,PET PREFORM,18.5,ALASKA,150
29/11/2019,AGRAWAL AQWA PRODUCTS,PET PREFORM,9.2,ALASKA,150
29/11/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,140
29/11/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,60
29/11/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,600
01/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
01/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,200
01/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,500
01/12/2019,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200
01/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,800
01/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,300
01/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,400
02/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300
03/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
03/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,300
03/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300
04/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
04/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
05/12/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,80
05/12/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,120
05/12/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,300
06/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,700
06/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
07/12/2019,NARMADA ENERGY DRINKS,PET PREFORM,9.2,ALASKA,240
08/12/2019,RUKAMANI BEVERAGES PVT.LTD,PET PREFORM,9.2,ALASKA,2500
08/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,700
08/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,300
08/12/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,600
09/12/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,400
09/12/2019,SKM PET BLOWERS,PET PREFORM,9.2,ALASKA,20
09/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
09/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,200
09/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,500
10/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400
11/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,700
11/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
11/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
11/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
11/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300
12/12/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,200
12/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400
13/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
13/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,400
13/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
14/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
14/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
14/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,200
16/12/2019,AGRAWAL AQWA PRODUCTS,PET PREFORM,18.5,ALASKA,300
16/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,400
16/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
16/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
16/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
16/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
17/12/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,400
17/12/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,100
17/12/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,100
18/12/2019,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200
18/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400
18/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
18/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
18/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,200
18/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
19/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
20/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
20/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
20/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300
21/12/2019,RUKAMANI BEVERAGES PVT.LTD,PET PREFORM,18.5,ALASKA,1000
22/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,600
22/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
22/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
23/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,20
23/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,18.5,ALASKA,100
23/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,9.2,ALASKA,100
23/12/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,120
23/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,400
23/12/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,280
23/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,120
24/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
24/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
24/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
24/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,600
24/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,400
24/12/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,700
25/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,740
25/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
25/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
25/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
26/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
26/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
27/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300
27/12/2019,NARMADA ENERGY DRINKS,PET PREFORM,18.5,ALASKA,2500
27/12/2019,NARMADA ENERGY DRINKS,PET PREFORM,9.2,ALASKA,300
27/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
27/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,100
27/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
28/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300
30/12/2019,FLORA BLOWING,PET PREFORM,13.6,ALASKA,260
30/12/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,700
30/12/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,300
30/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,600
30/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
30/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
30/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,320
30/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,100
01/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
02/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
02/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
02/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
04/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
04/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
04/01/2020,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200
04/01/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,600
04/01/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,200
04/01/2020,DREAM PACKAGING  SANWER,PET PREFORM,9.2,ALASKA,10
06/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,700
06/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
06/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
06/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,100
06/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
08/01/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,240
09/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,700
09/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,700
09/01/2020,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,600
11/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
11/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
11/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
11/01/2020,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200
11/01/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,600
11/01/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400
13/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,600
13/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
13/01/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
14/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
14/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
15/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,700
15/01/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
16/01/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,600
16/01/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,9.2,ALASKA,580
16/01/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,120
17/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,460
17/01/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,380
17/01/2020,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,160
17/01/2020,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,40
17/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
17/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
17/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
17/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,600
18/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
18/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
18/01/2020,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,540
18/01/2020,SKM PET BLOWERS,PET PREFORM,9.2,ALASKA,60
19/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
19/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
20/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
20/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
20/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
20/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
20/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
20/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,100
22/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
22/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
22/01/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,500
23/01/2020,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,100
23/01/2020,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,100
23/01/2020,SKM PET BLOWERS,PET PREFORM,9.2,ALASKA,200
23/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
24/01/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,10
24/01/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,200
24/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
24/01/2020,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,120
24/01/2020,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,80
24/01/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,800
24/01/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,100
24/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
24/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
24/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,100
25/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
26/01/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,300
26/01/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,300
27/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
27/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
27/01/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,500
28/01/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,260
30/01/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400
30/01/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,600
31/01/2020,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,300
31/01/2020,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,100
31/01/2020,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,600
31/01/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,600
31/01/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,600
31/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
31/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,100
31/01/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
01/02/2020,A.K ENTERPRISES,PET PREFORM,13.6,ALASKA,100
01/02/2020,A.K ENTERPRISES,PET PREFORM,18.5,ALASKA,100
01/02/2020,A.K ENTERPRISES,PET PREFORM,9.2,ALASKA,100
01/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
01/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,300
02/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
02/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
02/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
02/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
03/02/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,500
04/02/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,600
04/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,600
04/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,400
05/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,400
06/02/2020,DREAM PACKAGING  SANWER,PET PREFORM,9.2,ALASKA,80
06/02/2020,DREAM PACKAGING  SANWER,PET PREFORM,9.2,ALASKA,40
07/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
07/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,400
07/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,400
07/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
07/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,100
07/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
08/02/2020,NARMADA ENERGY DRINKS,PET PREFORM,18.5,ALASKA,2500
08/02/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300
08/02/2020,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,300
08/02/2020,SKM PET BLOWERS,PET PREFORM,9.2,ALASKA,300
08/02/2020,KESHAV MENUFACTURER,PET PREFORM,13.6,ALASKA,240
10/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,300
10/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
11/02/2020,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,600
11/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,600
11/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,600
12/02/2020,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,260
12/02/2020,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,140
12/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
12/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
12/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
12/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,600
12/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,400
12/02/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,1000
13/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
13/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200
13/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
13/02/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,340
13/02/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,9.2,ALASKA,260
14/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,400
15/02/2020,RIOG FOODS,PET PREFORM,13.6,ALASKA,160
15/02/2020,RIOG FOODS,PET PREFORM,9.2,ALASKA,160
15/02/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,700
15/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,400
15/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
16/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,1000
17/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
17/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,400
17/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300
17/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,400
17/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,300
17/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
18/02/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300
18/02/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,9.2,ALASKA,200
18/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
18/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
19/02/2020,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200
19/02/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,300
19/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
19/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,500
19/02/2020,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,800
20/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
20/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
20/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,600
20/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,400
20/02/2020,RUKAMANI BEVERAGES PVT.LTD,PET PREFORM,18.5,ALASKA,500
20/02/2020,RUKAMANI BEVERAGES PVT.LTD,PET PREFORM,9.2,ALASKA,500
20/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
20/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
21/02/2020,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,200
21/02/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400
21/02/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,200
21/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
21/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,300
22/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,800
22/02/2020,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,800
23/02/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400
23/02/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400
23/02/2020,RIOG FOODS,PET PREFORM,13.6,ALASKA,100
23/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
23/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
24/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,300
24/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
24/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
24/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
25/02/2020,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200
25/02/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400
25/02/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,200
25/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
25/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,300
26/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,700
26/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
26/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100
26/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
26/02/2020,RIOG FOODS,PET PREFORM,18.5,ALASKA,100
27/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
28/02/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,200
28/02/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,9.2,ALASKA,500
28/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
28/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,200
29/02/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,300
29/02/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,400
29/02/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
29/02/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,500
29/02/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,500
29/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
29/02/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
02/03/2020,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,200
02/03/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
02/03/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
02/03/2020,RIOG FOODS,PET PREFORM,13.6,ALASKA,160
03/03/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,300
03/03/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,500
03/03/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
03/03/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
04/03/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
04/03/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,400
04/03/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
05/03/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
05/03/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
05/03/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,500
06/03/2020,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,600
06/03/2020,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,200
06/03/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400
07/03/2020,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300
07/03/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,300
07/03/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,600
07/03/2020,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200
07/03/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400
09/03/2020,RIOG FOODS,PET PREFORM,18.5,ALASKA,100
09/03/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200
09/03/2020,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200
09/03/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,200
11/03/2020,M P AQUATECH,PET PREFORM,13.6,ALASKA,400
11/03/2020,M P AQUATECH,PET PREFORM,18.5,ALASKA,400
11/03/2020,M P AQUATECH,PET PREFORM,9.2,ALASKA,300
11/03/2020,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400
11/03/2020,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400
