DATE,PARTY NAME,TYPE,GM,NECK,Quantity,GROSS AMOUNT TRADE DIS.
17/10/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
17/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,140,(ALASKA) 13.6 GMs             140 KGs
17/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
17/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
18/10/2019,DIAMOND BEVERAGES,PET PREFORM,13.6,ALASKA,60,(ALASKA) 13.6 GMs              60 KGs
18/10/2019,DIAMOND BEVERAGES,PET PREFORM,18.5,ALASKA,60,(ALASKA) 18.5 GMs              60 KGs
18/10/2019,DIAMOND BEVERAGES,PET PREFORM,9.2,ALASKA,100,(ALASKA) 9.2 GMs              100 KGs
18/10/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,700,(ALASKA) 13.6 GMs             700 KGs
18/10/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
18/10/2019,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
19/10/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
19/10/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
19/10/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
19/10/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
19/10/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
21/10/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
21/10/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
21/10/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
22/10/2019,DIAMOND BEVERAGES,PET PREFORM,13.6,ALASKA,40,(ALASKA) 13.6 GMs              40 KGs
22/10/2019,DIAMOND BEVERAGES,PET PREFORM,18.5,ALASKA,160,(ALASKA) 18.5 GMs             160 KGs
22/10/2019,MARUTI ENTERPRISES,PET PREFORM,13.6,ALASKA,100,(ALASKA) 13.6 GMs             100 KGs
22/10/2019,MARUTI ENTERPRISES,PET PREFORM,18.5,ALASKA,100,(ALASKA) 18.5 GMs             100 KGs
22/10/2019,MARUTI ENTERPRISES,PET PREFORM,9.2,ALASKA,100,(ALASKA) 9.2 GMs              100 KGs
23/10/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,600,(ALASKA) 13.6 GMs             600 KGs
23/10/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
23/10/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
23/10/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
23/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
23/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
23/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,100,(ALASKA) 9.2 GMs              100 KGs
23/10/2019,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
23/10/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
26/10/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
26/10/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
26/10/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
26/10/2019,DIAMOND BEVERAGES,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
26/10/2019,DIAMOND BEVERAGES,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
26/10/2019,DIAMOND BEVERAGES,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
30/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100,(ALASKA) 13.6 GMs             100 KGs
30/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
30/10/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
31/10/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
31/10/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
31/10/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,600,(ALASKA) 18.5 GMs             600 KGs
01/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
01/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
01/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
02/11/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,100,(ALASKA) 18.5 GMs             100 KGs
02/11/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,100,(ALASKA) 9.2 GMs              100 KGs
02/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
02/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,100,(ALASKA) 18.5 GMs             100 KGs
02/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
04/11/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
04/11/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
04/11/2019,AGRAWAL AQWA PRODUCTS,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
04/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
04/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
04/11/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,800,(ALASKA) 18.5 GMs             800 KGs
05/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,600,(ALASKA) 13.6 GMs             600 KGs
05/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,600,(ALASKA) 18.5 GMs             600 KGs
05/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
06/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
06/11/2019,RAJENDRA MINERAL,PET PREFORM,18.5,ALASKA,60,(ALASKA) 18.5 GMs              60 KGs
07/11/2019,RAJENDRA MINERAL,PET PREFORM,18.5,ALASKA,60,(ALASKA) 18.5 GMs              60 KGs
08/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
08/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,600,(ALASKA) 18.5 GMs             600 KGs
08/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
08/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100,(ALASKA) 13.6 GMs             100 KGs
08/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
08/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
08/11/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
08/11/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
09/11/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
09/11/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
11/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
11/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
11/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
11/11/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,100,(ALASKA) 18.5 GMs             100 KGs
11/11/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,100,(ALASKA) 9.2 GMs              100 KGs
12/11/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
12/11/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
12/11/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
13/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
13/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
13/11/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
13/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
13/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
13/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
13/11/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
13/11/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
15/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
15/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
15/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
15/11/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
15/11/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
16/11/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
16/11/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
16/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
16/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
16/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
16/11/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
19/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
19/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
19/11/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
19/11/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
20/11/2019,NARMADA ENERGY DRINKS,PET PREFORM,18.5,ALASKA,2500,(ALASKA) 18.5 GMs         2500 KGs
20/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
20/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,500,(ALASKA) 9.2 GMs              500 KGs
21/11/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
21/11/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
21/11/2019,SKM PET BLOWERS,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
22/11/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,100,(ALASKA) 18.5 GMs             100 KGs
22/11/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,100,(ALASKA) 9.2 GMs              100 KGs
22/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,500,(ALASKA) 9.2 GMs              500 KGs
22/11/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100,(ALASKA) 13.6 GMs             100 KGs
22/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
22/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
23/11/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,800,(ALASKA) 9.2 GMs              800 KGs
25/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
25/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
25/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
27/11/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
28/11/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
28/11/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
28/11/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
29/11/2019,AGRAWAL AQWA PRODUCTS,PET PREFORM,18.5,ALASKA,150,(ALASKA) 18.5 GMs             150 KGs
29/11/2019,AGRAWAL AQWA PRODUCTS,PET PREFORM,9.2,ALASKA,150,(ALASKA) 9.2 GMs              150 KGs
29/11/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,140,(ALASKA) 18.5 GMs             140 KGs
29/11/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,60,(ALASKA) 9.2 GMs               60 KGs
29/11/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,600,(ALASKA) 9.2 GMs              600 KGs
01/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
01/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
01/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,500,(ALASKA) 9.2 GMs              500 KGs
01/12/2019,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
01/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,800,(ALASKA) 9.2 GMs              800 KGs
01/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
01/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
02/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
03/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100,(ALASKA) 13.6 GMs             100 KGs
03/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
03/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
04/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
04/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
05/12/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,80,(ALASKA) 18.5 GMs              80 KGs
05/12/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,120,(ALASKA) 9.2 GMs              120 KGs
05/12/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
06/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,700,(ALASKA) 13.6 GMs             700 KGs
06/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
07/12/2019,NARMADA ENERGY DRINKS,PET PREFORM,9.2,ALASKA,240,(ALASKA) 9.2 GMs           240 KGs
08/12/2019,RUKAMANI BEVERAGES PVT.LTD,PET PREFORM,9.2,ALASKA,2500,(ALASKA) 9.2 GMs             2500 KGs
08/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,700,(ALASKA) 18.5 GMs             700 KGs
08/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
08/12/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,600,(ALASKA) 18.5 GMs             600 KGs
09/12/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
09/12/2019,SKM PET BLOWERS,PET PREFORM,9.2,ALASKA,20,(ALASKA) 9.2 GMs               20 KGs
09/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
09/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
09/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,500,(ALASKA) 9.2 GMs              500 KGs
10/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
11/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,700,(ALASKA) 13.6 GMs             700 KGs
11/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
11/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
11/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
11/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
12/12/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
12/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
13/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100,(ALASKA) 13.6 GMs             100 KGs
13/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,400,(ALASKA) 18.5 GMs             400 KGs
13/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
14/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
14/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
14/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
16/12/2019,AGRAWAL AQWA PRODUCTS,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
16/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
16/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
16/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
16/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
16/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
17/12/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
17/12/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,100,(ALASKA) 18.5 GMs             100 KGs
17/12/2019,NOESIS BUSINESS,PET PREFORM,9.2,ALASKA,100,(ALASKA) 9.2 GMs              100 KGs
18/12/2019,BALAJI INDUSTRIES,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
18/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
18/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
18/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
18/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
18/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
19/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
20/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,500,(ALASKA) 13.6 GMs             500 KGs
20/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,500,(ALASKA) 18.5 GMs             500 KGs
20/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
21/12/2019,RUKAMANI BEVERAGES PVT.LTD,PET PREFORM,18.5,ALASKA,1000,(ALASKA) 18.5 GMs            1000 KGs
22/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,600,(ALASKA) 13.6 GMs             600 KGs
22/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
22/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
23/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,20,(ALASKA) 13.6 GMs              20 KGs
23/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,18.5,ALASKA,100,(ALASKA) 18.5 GMs             100 KGs
23/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,9.2,ALASKA,100,(ALASKA) 9.2 GMs              100 KGs
23/12/2019,NOESIS BUSINESS,PET PREFORM,18.5,ALASKA,120,(ALASKA) 18.5 GMs             120 KGs
23/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
23/12/2019,BALAJI INDUSTRIES,PET PREFORM,18.5,ALASKA,280,(ALASKA) 18.5 GMs             280 KGs
23/12/2019,BALAJI INDUSTRIES,PET PREFORM,9.2,ALASKA,120,(ALASKA) 9.2 GMs              120 KGs
24/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100,(ALASKA) 13.6 GMs             100 KGs
24/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,200,(ALASKA) 18.5 GMs             200 KGs
24/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
24/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,600,(ALASKA) 18.5 GMs             600 KGs
24/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,400,(ALASKA) 9.2 GMs              400 KGs
24/12/2019,SKM PET BLOWERS,PET PREFORM,13.6,ALASKA,700,(ALASKA) 13.6 GMs             700 KGs
25/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,740,(ALASKA) 9.2 GMs              740 KGs
25/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,400,(ALASKA) 13.6 GMs             400 KGs
25/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
25/12/2019,M P AQUATECH,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs              300 KGs
26/12/2019,M P AQUATECH,PET PREFORM,13.6,ALASKA,200,(ALASKA) 13.6 GMs             200 KGs
26/12/2019,M P AQUATECH,PET PREFORM,18.5,ALASKA,300,(ALASKA) 18.5 GMs             300 KGs
27/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
27/12/2019,NARMADA ENERGY DRINKS,PET PREFORM,18.5,ALASKA,2500,(ALASKA) 18.5 GMs         2500 KGs
27/12/2019,NARMADA ENERGY DRINKS,PET PREFORM,9.2,ALASKA,300,(ALASKA) 9.2 GMs           300 KGs
27/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,13.6,ALASKA,100,(ALASKA) 13.6 GMs             100 KGs
27/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.5,ALASKA,100,(ALASKA) 18.5 GMs             100 KGs
27/12/2019,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,9.2,ALASKA,200,(ALASKA) 9.2 GMs              200 KGs
28/12/2019,VINAYAK ENTERPRISES BYPASS,PET PREFORM,13.6,ALASKA,300,(ALASKA) 13.6 GMs             300 KGs
30/12/2019,FLORA BLOWING,PET PREFORM,13.6,ALASKA,260,(ALASKA) 13.6 GMs
30/12/2019,SKM PET BLOWERS,PET PREFORM,18.5,ALASKA,700,(ALASKA) 18.5 GMs
